transaction_id,account_id,customer_id,transaction_date,transaction_type,debit_credit,amount_aud,merchant_category,channel,description,is_flagged,settlement_date
TXN000698,ACC00065,CUST0199,2024-05-30,BPAY,Debit,10520.37,Restaurants,Mobile App,BPAY - Retail,N,2024-06-01
TXN000699,ACC00189,CUST0096,2023-12-22,ATM Withdrawal,Debit,2905.49,Groceries,Internet Banking,ATM Withdrawal - Utilities,N,2023-12-22
TXN000700,ACC00117,CUST0180,2024-04-25,Refund,Credit,11212.39,Groceries,Mobile App,Refund - Utilities,N,2024-04-25
TXN000701,ACC00030,CUST0177,2022-09-17,Direct Debit,Debit,6578.9,Groceries,Branch,Direct Debit - Entertainment,N,2022-09-17
TXN000702,ACC00150,CUST0016,2022-09-23,ATM Withdrawal,Debit,9092.25,Fuel,Mobile App,ATM Withdrawal - Fuel,N,2022-09-25
TXN000703,ACC00106,CUST0014,2024-10-10,Refund,Credit,10579.12,Entertainment,Internet Banking,Refund - Retail,N,2024-10-11
TXN000704,ACC00283,CUST0168,2023-08-23,Transfer,Credit,13034.7,Healthcare,Branch,Transfer - Fuel,N,2023-08-24
TXN000705,ACC00319,CUST0056,2024-09-22,Transfer,Credit,4197.48,Restaurants,EFTPOS,Transfer - Utilities,N,2024-09-24
TXN000706,ACC00108,CUST0109,2022-09-09,Refund,Credit,5586.48,Restaurants,Mobile App,Refund - Utilities,N,2022-09-11
TXN000707,ACC00233,CUST0052,2022-08-22,Refund,Credit,320.32,Groceries,Branch,Refund - Healthcare,N,2022-08-23
TXN000708,ACC00044,CUST0161,2022-05-03,BPAY,Debit,4187.11,Travel,ATM,BPAY - Groceries,N,2022-05-04
TXN000709,ACC00228,CUST0195,2022-04-01,ATM Withdrawal,Debit,3367.5,Restaurants,ATM,ATM Withdrawal - Groceries,N,2022-04-01
TXN000710,ACC00278,CUST0115,2023-12-14,BPAY,Debit,14058.42,Entertainment,Branch,BPAY - Utilities,N,2023-12-15
TXN000711,ACC00319,CUST0056,2024-06-07,Refund,Credit,12986.27,Groceries,Mobile App,Refund - Travel,N,2024-06-09
TXN000712,ACC00148,CUST0145,2024-12-31,BPAY,Debit,6953.07,Healthcare,Internet Banking,BPAY - Travel,N,2024-12-31
TXN000713,ACC00068,CUST0034,2022-02-01,PayID,Credit,4211.22,Healthcare,Mobile App,PayID - Utilities,N,2022-02-02
TXN000714,ACC00173,CUST0087,2024-03-19,Direct Debit,Debit,580.05,Entertainment,Branch,Direct Debit - Healthcare,N,2024-03-21
TXN000715,ACC00007,CUST0099,2022-09-12,PayID,Credit,4604.12,Entertainment,Branch,PayID - Restaurants,N,2022-09-12
TXN000716,ACC00226,CUST0180,2022-01-19,Direct Debit,Debit,6997.13,Retail,EFTPOS,Direct Debit - Utilities,N,2022-01-21
TXN000717,ACC00041,CUST0062,2023-07-21,BPAY,Debit,13455.77,Entertainment,Mobile App,BPAY - Retail,N,2023-07-22
TXN000718,ACC00133,CUST0075,2024-10-10,PayID,Credit,1909.21,Restaurants,Internet Banking,PayID - Groceries,N,2024-10-12
TXN000719,ACC00020,CUST0052,2023-01-13,Refund,Credit,10266.94,Retail,EFTPOS,Refund - Entertainment,N,2023-01-15
TXN000720,ACC00117,CUST0180,2022-05-05,Direct Debit,Debit,14275.61,Healthcare,Mobile App,Direct Debit - Entertainment,N,2022-05-05
TXN000721,ACC00308,CUST0141,2023-04-26,Purchase,Debit,5246.6,Retail,Mobile App,Purchase - Fuel,N,2023-04-27
TXN000722,ACC00293,CUST0096,2024-01-31,PayID,Credit,12437.24,Travel,Mobile App,PayID - Travel,N,2024-01-31
TXN000723,ACC00013,CUST0044,2023-10-31,Direct Debit,Debit,9104.89,Entertainment,ATM,Direct Debit - Entertainment,N,2023-11-01
TXN000724,ACC00319,CUST0056,2022-03-05,Purchase,Debit,2405.53,Healthcare,Internet Banking,Purchase - Groceries,N,2022-03-05
TXN000725,ACC00161,CUST0093,2024-11-12,PayID,Credit,10736.8,Entertainment,Internet Banking,PayID - Travel,N,2024-11-12
TXN000726,ACC00337,CUST0186,2022-11-04,PayID,Credit,5716.96,Fuel,Mobile App,PayID - Utilities,N,2022-11-06
TXN000727,ACC00323,CUST0065,2024-05-06,Purchase,Debit,8084.97,Groceries,EFTPOS,Purchase - Retail,N,2024-05-08
TXN000728,ACC00226,CUST0180,2023-10-12,Refund,Credit,4038.47,Healthcare,Internet Banking,Refund - Entertainment,N,2023-10-13
TXN000729,ACC00119,CUST0187,2024-07-22,Purchase,Debit,4722.93,Utilities,ATM,Purchase - Travel,N,2024-07-23
TXN000730,ACC00287,CUST0097,2024-11-01,Direct Debit,Debit,1147.58,Retail,EFTPOS,Direct Debit - Utilities,N,2024-11-02
TXN000731,ACC00118,CUST0040,2022-09-14,Transfer,Credit,13885.83,Travel,EFTPOS,Transfer - Restaurants,N,2022-09-15
TXN000732,ACC00175,CUST0190,2023-10-05,ATM Withdrawal,Debit,1770.34,Travel,EFTPOS,ATM Withdrawal - Restaurants,N,2023-10-07
TXN000733,ACC00102,CUST0188,2023-01-04,Purchase,Debit,13146.21,Restaurants,Mobile App,Purchase - Travel,N,2023-01-06
TXN000734,ACC00241,CUST0132,2022-07-26,Purchase,Debit,1896.84,Travel,Mobile App,Purchase - Restaurants,N,2022-07-26
TXN000735,ACC00264,CUST0059,2024-12-20,ATM Withdrawal,Debit,13779.43,Entertainment,Internet Banking,ATM Withdrawal - Travel,N,2024-12-20
TXN000736,ACC00151,CUST0102,2022-09-01,Refund,Credit,5052.79,Entertainment,EFTPOS,Refund - Fuel,N,2022-09-01
TXN000737,ACC00038,CUST0168,2023-12-28,ATM Withdrawal,Debit,14248.84,Retail,ATM,ATM Withdrawal - Healthcare,N,2023-12-30
TXN000738,ACC00069,CUST0153,2023-01-11,BPAY,Debit,10855.89,Fuel,Internet Banking,BPAY - Groceries,N,2023-01-12
TXN000739,ACC00346,CUST0021,2024-07-17,ATM Withdrawal,Debit,5691.24,Restaurants,EFTPOS,ATM Withdrawal - Healthcare,N,2024-07-17
TXN000740,ACC00119,CUST0187,2023-09-01,Purchase,Debit,7399.91,Travel,Branch,Purchase - Entertainment,N,2023-09-01
TXN000741,ACC00074,CUST0123,2022-03-27,PayID,Credit,12209.99,Utilities,ATM,PayID - Healthcare,N,2022-03-29
TXN000742,ACC00161,CUST0093,2022-07-23,Transfer,Credit,5210.84,Fuel,Branch,Transfer - Healthcare,N,2022-07-23
TXN000743,ACC00087,CUST0148,2023-08-14,Direct Debit,Debit,14088.13,Fuel,Internet Banking,Direct Debit - Healthcare,N,2023-08-14
TXN000744,ACC00283,CUST0168,2024-11-07,Purchase,Debit,11323.22,Groceries,EFTPOS,Purchase - Utilities,Y,2024-11-07
TXN000745,ACC00190,CUST0121,2023-02-21,BPAY,Debit,4228.28,Travel,ATM,BPAY - Restaurants,N,2023-02-22
TXN000746,ACC00057,CUST0138,2022-09-03,ATM Withdrawal,Debit,6666.63,Retail,Branch,ATM Withdrawal - Fuel,N,2022-09-04
TXN000747,ACC00343,CUST0142,2022-08-27,Refund,Credit,14526.63,Fuel,Internet Banking,Refund - Fuel,N,2022-08-29
TXN000748,ACC00172,CUST0037,2023-07-20,PayID,Credit,6802.51,Fuel,Branch,PayID - Groceries,N,2023-07-22
TXN000749,ACC00267,CUST0015,2023-10-13,BPAY,Debit,2856.79,Groceries,Mobile App,BPAY - Utilities,N,2023-10-14
TXN000750,ACC00113,CUST0053,2023-02-05,Transfer,Credit,3980.03,Retail,Internet Banking,Transfer - Retail,N,2023-02-05
TXN000751,ACC00326,CUST0195,2022-07-01,Refund,Credit,14262.54,Utilities,Mobile App,Refund - Travel,N,2022-07-03
TXN000752,ACC00313,CUST0134,2023-03-04,Purchase,Debit,10650.15,Travel,Branch,Purchase - Travel,N,2023-03-04
TXN000753,ACC00327,CUST0166,2023-12-16,PayID,Credit,7264.01,Restaurants,Branch,PayID - Utilities,N,2023-12-18
TXN000754,ACC00249,CUST0002,2024-09-30,ATM Withdrawal,Debit,11951.4,Entertainment,EFTPOS,ATM Withdrawal - Retail,N,2024-09-30
TXN000755,ACC00058,CUST0050,2023-08-12,ATM Withdrawal,Debit,6294.49,Entertainment,Internet Banking,ATM Withdrawal - Travel,N,2023-08-13
TXN000756,ACC00164,CUST0069,2022-08-21,ATM Withdrawal,Debit,5214.33,Restaurants,ATM,ATM Withdrawal - Retail,N,2022-08-23
TXN000757,ACC00121,CUST0185,2022-03-01,BPAY,Debit,4364.66,Utilities,ATM,BPAY - Groceries,N,2022-03-02
TXN000758,ACC00134,CUST0052,2023-10-13,Refund,Credit,6169.03,Retail,ATM,Refund - Travel,N,2023-10-13
TXN000759,ACC00138,CUST0036,2024-09-21,Direct Debit,Debit,10923.07,Groceries,Branch,Direct Debit - Retail,N,2024-09-23
TXN000760,ACC00086,CUST0008,2023-02-27,Purchase,Debit,11693.5,Entertainment,Internet Banking,Purchase - Groceries,N,2023-02-27
TXN000761,ACC00195,CUST0174,2022-07-04,Direct Debit,Debit,11706.72,Entertainment,EFTPOS,Direct Debit - Fuel,N,2022-07-06
TXN000762,ACC00108,CUST0109,2024-01-12,Transfer,Credit,8032.55,Travel,Internet Banking,Transfer - Healthcare,N,2024-01-13
TXN000763,ACC00170,CUST0029,2024-04-26,PayID,Credit,3235.01,Utilities,Mobile App,PayID - Groceries,N,2024-04-28
TXN000764,ACC00053,CUST0066,2024-10-24,ATM Withdrawal,Debit,5969.66,Groceries,Internet Banking,ATM Withdrawal - Healthcare,N,2024-10-24
TXN000765,ACC00324,CUST0163,2023-05-22,PayID,Credit,507.64,Fuel,ATM,PayID - Travel,N,2023-05-24
TXN000766,ACC00139,CUST0022,2022-06-23,BPAY,Debit,1148.83,Travel,Mobile App,BPAY - Groceries,N,2022-06-25
TXN000767,ACC00310,CUST0008,2022-11-07,BPAY,Debit,1434.25,Travel,Internet Banking,BPAY - Healthcare,N,2022-11-08
TXN000768,ACC00263,CUST0133,2022-02-17,ATM Withdrawal,Debit,4533.01,Utilities,Mobile App,ATM Withdrawal - Healthcare,N,2022-02-19
TXN000769,ACC00242,CUST0198,2024-02-11,Purchase,Debit,4369.29,Utilities,ATM,Purchase - Healthcare,N,2024-02-13
TXN000770,ACC00274,CUST0049,2024-11-03,Purchase,Debit,3669.97,Retail,ATM,Purchase - Entertainment,N,2024-11-05
TXN000771,ACC00056,CUST0016,2024-07-15,Purchase,Debit,3361.69,Travel,Internet Banking,Purchase - Retail,N,2024-07-17
TXN000772,ACC00056,CUST0016,2023-09-29,Refund,Credit,4987.2,Fuel,Mobile App,Refund - Restaurants,N,2023-09-30
TXN000773,ACC00304,CUST0162,2023-05-27,ATM Withdrawal,Debit,1259.25,Retail,EFTPOS,ATM Withdrawal - Utilities,N,2023-05-28
TXN000774,ACC00130,CUST0169,2024-04-23,Direct Debit,Debit,4672.51,Restaurants,Mobile App,Direct Debit - Entertainment,N,2024-04-25
TXN000775,ACC00209,CUST0029,2022-01-12,Transfer,Credit,4022.91,Retail,EFTPOS,Transfer - Retail,N,2022-01-14
TXN000776,ACC00121,CUST0185,2023-10-22,ATM Withdrawal,Debit,6921.12,Fuel,Mobile App,ATM Withdrawal - Travel,N,2023-10-23
TXN000777,ACC00066,CUST0150,2022-01-28,PayID,Credit,2432.23,Fuel,Internet Banking,PayID - Utilities,N,2022-01-28
TXN000778,ACC00020,CUST0052,2024-05-18,PayID,Credit,7428.27,Retail,Internet Banking,PayID - Travel,N,2024-05-19
TXN000779,ACC00061,CUST0145,2024-06-10,PayID,Credit,14936.17,Healthcare,EFTPOS,PayID - Entertainment,N,2024-06-11
TXN000780,ACC00289,CUST0180,2022-12-06,BPAY,Debit,2123.62,Utilities,EFTPOS,BPAY - Entertainment,N,2022-12-07
TXN000781,ACC00242,CUST0198,2024-08-05,Direct Debit,Debit,3160.05,Restaurants,Internet Banking,Direct Debit - Retail,Y,2024-08-06
TXN000782,ACC00092,CUST0035,2022-11-04,Purchase,Debit,7057.93,Healthcare,Internet Banking,Purchase - Utilities,N,2022-11-06
TXN000783,ACC00235,CUST0011,2023-11-09,BPAY,Debit,1421.62,Retail,EFTPOS,BPAY - Restaurants,N,2023-11-11
TXN000784,ACC00287,CUST0097,2023-04-08,Purchase,Debit,5175.02,Utilities,Branch,Purchase - Healthcare,N,2023-04-09
TXN000785,ACC00300,CUST0162,2023-09-19,Refund,Credit,5509.75,Travel,Branch,Refund - Utilities,N,2023-09-19
TXN000786,ACC00053,CUST0066,2023-03-20,Direct Debit,Debit,4200.5,Fuel,Internet Banking,Direct Debit - Travel,N,2023-03-22
TXN000787,ACC00310,CUST0008,2023-07-22,PayID,Credit,14499.92,Retail,Internet Banking,PayID - Restaurants,Y,2023-07-22
TXN000788,ACC00111,CUST0026,2022-07-07,BPAY,Debit,13943.28,Restaurants,Internet Banking,BPAY - Restaurants,N,2022-07-07
TXN000789,ACC00166,CUST0122,2022-06-09,Purchase,Debit,13439.4,Restaurants,EFTPOS,Purchase - Retail,N,2022-06-10
TXN000790,ACC00168,CUST0021,2023-09-12,Purchase,Debit,7506.13,Utilities,EFTPOS,Purchase - Travel,N,2023-09-13
TXN000791,ACC00243,CUST0053,2023-12-29,BPAY,Debit,4677.12,Entertainment,EFTPOS,BPAY - Fuel,N,2023-12-29
TXN000792,ACC00086,CUST0008,2023-07-23,Refund,Credit,10670.5,Travel,EFTPOS,Refund - Retail,N,2023-07-24
TXN000793,ACC00062,CUST0140,2024-06-10,Transfer,Credit,9781.73,Groceries,Branch,Transfer - Retail,N,2024-06-11
TXN000794,ACC00218,CUST0088,2023-03-14,Transfer,Credit,9255.0,Travel,Branch,Transfer - Restaurants,N,2023-03-14
TXN000795,ACC00101,CUST0104,2024-06-24,Transfer,Credit,5415.51,Groceries,EFTPOS,Transfer - Healthcare,N,2024-06-25
TXN000796,ACC00130,CUST0169,2024-10-26,BPAY,Debit,13823.54,Healthcare,Mobile App,BPAY - Healthcare,N,2024-10-27
TXN000797,ACC00023,CUST0197,2023-06-03,Purchase,Debit,4113.33,Groceries,ATM,Purchase - Retail,N,2023-06-04
TXN000798,ACC00332,CUST0157,2022-08-01,Purchase,Debit,573.87,Restaurants,Internet Banking,Purchase - Restaurants,N,2022-08-01
TXN000799,ACC00029,CUST0150,2024-06-27,Purchase,Debit,9562.53,Entertainment,Mobile App,Purchase - Healthcare,N,2024-06-27
TXN000800,ACC00336,CUST0158,2022-02-04,PayID,Credit,4990.64,Entertainment,Internet Banking,PayID - Entertainment,N,2022-02-06
TXN000801,ACC00207,CUST0085,2024-05-02,PayID,Credit,12565.91,Groceries,Mobile App,PayID - Utilities,N,2024-05-04
TXN000802,ACC00076,CUST0187,2023-07-01,ATM Withdrawal,Debit,1260.45,Groceries,Branch,ATM Withdrawal - Utilities,N,2023-07-02
TXN000803,ACC00089,CUST0173,2022-01-07,BPAY,Debit,4668.16,Entertainment,Mobile App,BPAY - Entertainment,N,2022-01-09
TXN000804,ACC00045,CUST0105,2024-08-06,Purchase,Debit,1323.34,Restaurants,Mobile App,Purchase - Restaurants,N,2024-08-08
TXN000805,ACC00011,CUST0182,2022-12-13,Transfer,Credit,11831.26,Entertainment,ATM,Transfer - Fuel,N,2022-12-13
TXN000806,ACC00158,CUST0088,2023-01-27,PayID,Credit,11211.38,Restaurants,Branch,PayID - Groceries,N,2023-01-28
TXN000807,ACC00092,CUST0035,2023-07-26,Direct Debit,Debit,2107.25,Travel,Internet Banking,Direct Debit - Utilities,N,2023-07-26
TXN000808,ACC00091,CUST0143,2023-08-28,ATM Withdrawal,Debit,3891.05,Healthcare,Mobile App,ATM Withdrawal - Retail,N,2023-08-29
TXN000809,ACC00179,CUST0073,2024-12-07,PayID,Credit,6745.65,Restaurants,Mobile App,PayID - Travel,N,2024-12-09
TXN000810,ACC00108,CUST0109,2024-06-07,Refund,Credit,5204.48,Healthcare,Internet Banking,Refund - Entertainment,N,2024-06-09
TXN000811,ACC00283,CUST0168,2023-07-05,Refund,Credit,1362.27,Utilities,Branch,Refund - Utilities,N,2023-07-05
TXN000812,ACC00060,CUST0142,2024-11-24,Transfer,Credit,9875.32,Retail,Internet Banking,Transfer - Retail,N,2024-11-25
TXN000813,ACC00289,CUST0180,2024-02-13,Purchase,Debit,9874.91,Entertainment,Mobile App,Purchase - Entertainment,N,2024-02-13
TXN000814,ACC00082,CUST0076,2024-05-13,Direct Debit,Debit,7132.96,Fuel,Internet Banking,Direct Debit - Entertainment,N,2024-05-14
TXN000815,ACC00280,CUST0057,2023-01-17,ATM Withdrawal,Debit,11280.93,Retail,EFTPOS,ATM Withdrawal - Travel,N,2023-01-18
TXN000816,ACC00125,CUST0058,2023-06-02,BPAY,Debit,10850.86,Entertainment,ATM,BPAY - Travel,N,2023-06-02
TXN000817,ACC00260,CUST0057,2022-08-09,Refund,Credit,6315.37,Healthcare,EFTPOS,Refund - Travel,N,2022-08-09
TXN000818,ACC00263,CUST0133,2022-12-07,BPAY,Debit,13835.38,Utilities,EFTPOS,BPAY - Restaurants,N,2022-12-08
TXN000819,ACC00028,CUST0048,2022-07-05,Refund,Credit,4639.79,Restaurants,Branch,Refund - Retail,N,2022-07-06
TXN000820,ACC00001,CUST0156,2022-10-30,Transfer,Credit,3006.9,Healthcare,Branch,Transfer - Fuel,N,2022-10-30
TXN000821,ACC00224,CUST0178,2022-07-04,Transfer,Credit,10862.29,Entertainment,Mobile App,Transfer - Retail,N,2022-07-04
TXN000822,ACC00242,CUST0198,2024-03-18,ATM Withdrawal,Debit,10482.0,Travel,ATM,ATM Withdrawal - Utilities,N,2024-03-18
TXN000823,ACC00199,CUST0198,2022-09-21,Transfer,Credit,4776.03,Travel,Branch,Transfer - Healthcare,N,2022-09-23
TXN000824,ACC00218,CUST0088,2024-03-17,Direct Debit,Debit,8012.19,Retail,EFTPOS,Direct Debit - Groceries,N,2024-03-19
TXN000825,ACC00092,CUST0035,2023-04-27,Direct Debit,Debit,5537.62,Groceries,EFTPOS,Direct Debit - Travel,N,2023-04-29
TXN000826,ACC00118,CUST0040,2022-10-10,Purchase,Debit,7499.75,Utilities,Branch,Purchase - Travel,N,2022-10-11
TXN000827,ACC00335,CUST0021,2023-01-04,Direct Debit,Debit,6386.24,Healthcare,ATM,Direct Debit - Retail,Y,2023-01-05
TXN000828,ACC00092,CUST0035,2022-12-01,BPAY,Debit,5973.84,Fuel,ATM,BPAY - Fuel,N,2022-12-03
TXN000829,ACC00052,CUST0076,2024-04-08,Purchase,Debit,12053.45,Restaurants,Branch,Purchase - Restaurants,N,2024-04-09
TXN000830,ACC00233,CUST0052,2022-01-24,PayID,Credit,7292.6,Travel,ATM,PayID - Groceries,N,2022-01-25
TXN000831,ACC00325,CUST0149,2022-08-26,Refund,Credit,9054.94,Retail,EFTPOS,Refund - Entertainment,N,2022-08-28
TXN000832,ACC00172,CUST0037,2024-12-31,Purchase,Debit,14576.58,Restaurants,ATM,Purchase - Travel,N,2024-12-31
TXN000833,ACC00077,CUST0173,2022-01-15,PayID,Credit,5057.4,Healthcare,Internet Banking,PayID - Retail,N,2022-01-16
TXN000834,ACC00145,CUST0008,2022-03-23,ATM Withdrawal,Debit,1824.15,Retail,Branch,ATM Withdrawal - Groceries,N,2022-03-25
TXN000835,ACC00190,CUST0121,2023-06-01,PayID,Credit,6386.11,Healthcare,Mobile App,PayID - Healthcare,N,2023-06-02
TXN000836,ACC00214,CUST0130,2022-02-05,Direct Debit,Debit,6702.11,Groceries,EFTPOS,Direct Debit - Fuel,N,2022-02-05
TXN000837,ACC00273,CUST0090,2024-03-22,Purchase,Debit,3730.15,Fuel,Internet Banking,Purchase - Restaurants,N,2024-03-23
TXN000838,ACC00141,CUST0008,2023-12-09,PayID,Credit,14577.82,Utilities,EFTPOS,PayID - Retail,N,2023-12-10
TXN000839,ACC00191,CUST0052,2022-03-20,PayID,Credit,2202.11,Fuel,ATM,PayID - Fuel,N,2022-03-22
TXN000840,ACC00155,CUST0182,2024-05-15,Transfer,Credit,6011.69,Healthcare,Mobile App,Transfer - Travel,N,2024-05-15
TXN000841,ACC00293,CUST0096,2023-06-19,BPAY,Debit,14923.78,Utilities,Mobile App,BPAY - Entertainment,N,2023-06-19
TXN000842,ACC00224,CUST0178,2023-07-17,Refund,Credit,11203.3,Restaurants,Branch,Refund - Groceries,N,2023-07-17
TXN000843,ACC00348,CUST0040,2023-08-07,ATM Withdrawal,Debit,4090.92,Utilities,Mobile App,ATM Withdrawal - Travel,N,2023-08-08
TXN000844,ACC00137,CUST0067,2024-08-05,PayID,Credit,8986.59,Entertainment,Mobile App,PayID - Utilities,N,2024-08-07
TXN000845,ACC00167,CUST0038,2023-03-29,Direct Debit,Debit,956.77,Retail,EFTPOS,Direct Debit - Travel,N,2023-03-30
TXN000846,ACC00278,CUST0115,2024-03-07,BPAY,Debit,7134.57,Groceries,Branch,BPAY - Entertainment,N,2024-03-08
TXN000847,ACC00078,CUST0115,2024-08-04,ATM Withdrawal,Debit,12815.49,Utilities,EFTPOS,ATM Withdrawal - Restaurants,N,2024-08-05
TXN000848,ACC00207,CUST0085,2022-03-08,BPAY,Debit,9910.82,Fuel,ATM,BPAY - Entertainment,N,2022-03-10
TXN000849,ACC00272,CUST0199,2024-01-27,Refund,Credit,4561.19,Entertainment,ATM,Refund - Retail,Y,2024-01-29
TXN000850,ACC00300,CUST0162,2022-12-08,BPAY,Debit,9364.35,Travel,ATM,BPAY - Groceries,N,2022-12-09
TXN000851,ACC00285,CUST0089,2024-10-02,ATM Withdrawal,Debit,14845.21,Restaurants,ATM,ATM Withdrawal - Fuel,N,2024-10-02
TXN000852,ACC00109,CUST0036,2022-08-15,Transfer,Credit,8561.6,Restaurants,ATM,Transfer - Travel,N,2022-08-15
TXN000853,ACC00215,CUST0130,2023-07-26,Direct Debit,Debit,4791.73,Fuel,Branch,Direct Debit - Travel,N,2023-07-27
TXN000854,ACC00254,CUST0071,2024-08-08,ATM Withdrawal,Debit,4294.97,Restaurants,Internet Banking,ATM Withdrawal - Travel,N,2024-08-10
TXN000855,ACC00172,CUST0037,2024-08-08,PayID,Credit,9843.2,Fuel,ATM,PayID - Travel,N,2024-08-09
TXN000856,ACC00097,CUST0182,2022-03-01,Transfer,Credit,9283.52,Fuel,EFTPOS,Transfer - Travel,N,2022-03-02
TXN000857,ACC00313,CUST0134,2023-05-27,PayID,Credit,2497.72,Retail,Mobile App,PayID - Entertainment,Y,2023-05-29
TXN000858,ACC00335,CUST0021,2024-03-08,Refund,Credit,8281.31,Utilities,Internet Banking,Refund - Retail,N,2024-03-08
TXN000859,ACC00090,CUST0096,2024-08-25,Transfer,Credit,14057.18,Entertainment,Internet Banking,Transfer - Healthcare,N,2024-08-25
TXN000860,ACC00106,CUST0014,2024-08-02,PayID,Credit,6888.43,Retail,Internet Banking,PayID - Restaurants,N,2024-08-04
TXN000861,ACC00329,CUST0083,2022-08-16,Refund,Credit,12055.5,Entertainment,Internet Banking,Refund - Utilities,N,2022-08-16
TXN000862,ACC00004,CUST0128,2022-03-08,ATM Withdrawal,Debit,10230.67,Retail,ATM,ATM Withdrawal - Fuel,N,2022-03-09
TXN000863,ACC00276,CUST0157,2022-09-05,BPAY,Debit,10737.21,Groceries,ATM,BPAY - Retail,N,2022-09-05
TXN000864,ACC00150,CUST0016,2024-03-26,PayID,Credit,12424.79,Groceries,Branch,PayID - Travel,N,2024-03-28
TXN000865,ACC00323,CUST0065,2024-06-20,Purchase,Debit,6429.4,Fuel,Internet Banking,Purchase - Healthcare,N,2024-06-22
TXN000866,ACC00058,CUST0050,2022-12-13,PayID,Credit,5497.6,Entertainment,Internet Banking,PayID - Utilities,N,2022-12-13
TXN000867,ACC00136,CUST0181,2022-07-18,PayID,Credit,4951.06,Fuel,ATM,PayID - Retail,N,2022-07-19
TXN000868,ACC00176,CUST0035,2023-08-28,Direct Debit,Debit,10338.22,Retail,Branch,Direct Debit - Healthcare,N,2023-08-28
TXN000869,ACC00076,CUST0187,2024-12-04,Transfer,Credit,4327.17,Entertainment,EFTPOS,Transfer - Entertainment,N,2024-12-05
TXN000870,ACC00082,CUST0076,2023-09-17,ATM Withdrawal,Debit,7129.8,Healthcare,Internet Banking,ATM Withdrawal - Restaurants,N,2023-09-18
TXN000871,ACC00197,CUST0088,2023-06-11,Purchase,Debit,9551.8,Utilities,EFTPOS,Purchase - Healthcare,N,2023-06-11
TXN000872,ACC00133,CUST0075,2024-01-16,PayID,Credit,10817.37,Travel,ATM,PayID - Restaurants,N,2024-01-18
TXN000873,ACC00080,CUST0193,2024-10-23,Direct Debit,Debit,4715.13,Travel,ATM,Direct Debit - Restaurants,N,2024-10-24
TXN000874,ACC00090,CUST0096,2024-09-18,Purchase,Debit,13457.11,Fuel,Branch,Purchase - Utilities,N,2024-09-18
TXN000875,ACC00077,CUST0173,2023-07-24,PayID,Credit,9130.01,Fuel,Internet Banking,PayID - Entertainment,N,2023-07-26
TXN000876,ACC00327,CUST0166,2022-01-25,Refund,Credit,12599.82,Utilities,Internet Banking,Refund - Entertainment,N,2022-01-26
TXN000877,ACC00321,CUST0032,2022-07-22,BPAY,Debit,14280.47,Fuel,Branch,BPAY - Fuel,N,2022-07-22
TXN000878,ACC00229,CUST0109,2024-12-06,Direct Debit,Debit,3720.33,Restaurants,Internet Banking,Direct Debit - Utilities,N,2024-12-07
TXN000879,ACC00091,CUST0143,2022-03-24,Direct Debit,Debit,14690.68,Healthcare,Mobile App,Direct Debit - Utilities,N,2022-03-24
TXN000880,ACC00068,CUST0034,2024-12-06,Transfer,Credit,4542.11,Utilities,Internet Banking,Transfer - Retail,N,2024-12-08
TXN000881,ACC00027,CUST0076,2023-10-16,Purchase,Debit,11850.45,Utilities,ATM,Purchase - Fuel,N,2023-10-17
TXN000882,ACC00102,CUST0188,2022-07-24,Transfer,Credit,8135.99,Retail,Branch,Transfer - Groceries,N,2022-07-24
TXN000883,ACC00227,CUST0173,2023-02-03,PayID,Credit,8834.47,Retail,Mobile App,PayID - Healthcare,N,2023-02-05
TXN000884,ACC00139,CUST0022,2024-10-05,Direct Debit,Debit,9467.29,Retail,EFTPOS,Direct Debit - Healthcare,N,2024-10-06
TXN000885,ACC00136,CUST0181,2024-12-25,Direct Debit,Debit,3736.08,Healthcare,ATM,Direct Debit - Fuel,N,2024-12-25
TXN000886,ACC00250,CUST0042,2022-01-14,BPAY,Debit,4788.79,Retail,ATM,BPAY - Restaurants,N,2022-01-15
TXN000887,ACC00345,CUST0045,2023-09-16,Refund,Credit,1419.43,Retail,Branch,Refund - Restaurants,N,2023-09-16
TXN000888,ACC00119,CUST0187,2023-03-13,Direct Debit,Debit,4608.7,Entertainment,EFTPOS,Direct Debit - Retail,N,2023-03-14
TXN000889,ACC00313,CUST0134,2023-03-07,Transfer,Credit,8565.56,Entertainment,Internet Banking,Transfer - Utilities,N,2023-03-07
TXN000890,ACC00081,CUST0115,2022-11-18,BPAY,Debit,4885.89,Retail,EFTPOS,BPAY - Travel,N,2022-11-19
